CustomerAccountNumber,PostCode,County,DocumentNo,Year,DocumentDate,ItemCode,StockUnitLineQuantity,Code,LineTotalValue,Source,TotalNetValue
AMAZON,EH22 4UB,Midlothian,52798,2019,07/11/2019,CR A3-20001,1,CR,24.16,Web,24.16
AMAZON,SN11 8JA,Wiltshire,52797,2019,07/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,CR0 8QX,Surrey,52796,2019,07/11/2019,GC A3-34019,12,GC,49.33,Web,49.33
AMAZON,NW6 6AD,LONDON,52795,2019,07/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,SL9 7EB,Bucks,52794,2019,07/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,CV7 9GP,Warwickshire,52793,2019,07/11/2019,CR A3-20001,1,CR,24.16,Web,24.16
AMAZON,DN6 0AZ,South Yorkshire,52792,2019,07/11/2019,CR A3-20001,1,CR,24.16,Web,24.16
COR040,SW1A 2BD,London,52791,2019,07/11/2019,GC D8-02001,1,GC,0,Email,0
COR040,SW1A 2BD,London,52791,2019,07/11/2019,GC D8-07013,1,GC,0,Email,0
DIR001,GL541BS,STOW ON THE WOLD,52789,2019,07/11/2019,CR A9-33003,6,CR,39.96,Web,45.96
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,BW C1-01051,2,BW,16.76,Email,221.71
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,KW A7-08032,2,KW,2.79,Email,221.71
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,GC A3-03012,24,GC,55.8,Email,221.71
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,BW C6-05001,15,BW,5.29,Email,221.71
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,BF N3-31003,1,BF,25.2,Email,221.71
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,GC A9-01002,6,GC,11.03,Email,221.71
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,BW C6-04006,2,BW,8.75,Email,221.71
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,TA E9-05001,4,TA,28.95,Email,221.71
FLI003,M2 4WU,Manchester,52787,2019,07/11/2019,GC C1-27005,24,GC,67.14,Email,221.71
RES021,W1D 6DE,London,52782,2019,06/11/2019,KW C6-22002,1,KW,8.18,Email,14.18
DIR001,BD4 9ED,West Yorkshire,52778,2019,06/11/2019,GC A3-07027,48,GC,18.24,Web,51.48
DIR001,BD4 9ED,West Yorkshire,52778,2019,06/11/2019,GC A3-07027,48,GC,18.24,Web,51.48
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW B4-01016,2,KW,14.9,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW A7-08044,2,KW,13.41,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW B4-01016,2,KW,14.9,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW C8-06007,5,KW,34.24,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW A7-08016,2,KW,10.1,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW G2-83002,1,KW,11.93,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,CR C8-05002,48,CR,42.48,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW C8-04003,1,KW,5.52,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW N3-08007,2,KW,5.33,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW B4-01010,6,KW,11.03,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW B4-01010,4,KW,7.35,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,BW C1-01018,8,BW,57.78,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW B4-05004,4,KW,36.96,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW C8-07021,1,KW,3.83,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW B4-05003,4,KW,31.86,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW N3-08003,1,KW,2.66,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW N3-08002,1,KW,2.66,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW A7-08032,1,KW,1.4,Email,315.57
FLI004,SW1E 5DJ,London,52777,2019,06/11/2019,KW E6-11001,2,KW,7.23,Email,315.57
AMAZON,CM12 0UE,essex,52770,2019,06/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,SK9 5AR,Cheshire,52767,2019,06/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,S64 8BN,MEXBOROUGH,52766,2019,06/11/2019,CR A3-20001,1,CR,24.16,Web,24.16
AMAZON,B68 9RH,W Midlands,52765,2019,06/11/2019,CR A3-20001,1,CR,24.16,Web,24.16
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CR A9-19034,204,CR,149.94,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CT B6-09TS,36,CT,14.04,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CT HR-TF,24,CT,8.64,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CT HR-TF,180,CT,64.8,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CT B6-09TS,216,CT,84.24,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,BF N3-13006,24,BF,32.58,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,BF N3-13006,12,BF,16.29,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CT HR-DS,204,CT,63.65,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CT HR-TE,204,CT,48.96,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CT HR-TKS,204,CT,137.09,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CR A9-19030,204,CR,156.06,Email,831.91
VIR007,HA5 1QG,Middlesex,52761,2019,06/11/2019,CT B6-05EXTS,36,CT,55.62,Email,831.91
DIR001,CH45 5JN,Merseyside,52757,2019,06/11/2019,CR A6-05128,12,CR,34.2,Web,68.04
DIR001,CH45 5JN,Merseyside,52757,2019,06/11/2019,CR A6-05127,12,CR,27.84,Web,68.04
HON009,SM3 9BL,Surrey,52753,2019,06/11/2019,KW D6-06062,1,KW,174.38,Email,184.38
RAF073,W1J 7PY,London,52751,2019,06/11/2019,CR G2-05001,36,CR,82.08,Email,216.68
RAF073,W1J 7PY,London,52751,2019,06/11/2019,CR D9-15093,72,CR,134.6,Email,216.68
HOL080,,M1 3DT,52750,2019,06/11/2019,CR B2-02017,100,CR,372.75,Email,447.75
NAT052,W1S 1HQ,London,52748,2019,05/11/2019,CR B2-01003,36,CR,149.58,Phone,265.13
NAT052,W1S 1HQ,London,52748,2019,05/11/2019,CR C8-11009,15,CR,41.51,Phone,265.13
NAT052,W1S 1HQ,London,52748,2019,05/11/2019,CT B2-20DKS,24,CT,68.04,Phone,265.13
MER061,CB23 1JW,Cambridgeshire,52745,2019,05/11/2019,CR C8-10075,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52745,2019,05/11/2019,CR C8-10059,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52745,2019,05/11/2019,CR C8-13015,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52745,2019,05/11/2019,CR C8-10028,1,CR,0,Email,0
I2O032,EC3M 3JY,London,52744,2019,05/11/2019,CR H3-AM022,12,CR,37.13,Email,109.99
I2O032,EC3M 3JY,London,52744,2019,05/11/2019,CR H3-AM025,12,CR,66.86,Email,109.99
AMAZON,PL5 3PY,Devon,52738,2019,05/11/2019,CR A3-20001,1,CR,24.57,Web,24.57
AMAZON,SS1 1BF,Essex,52737,2019,05/11/2019,CR A3-20001,1,CR,24.57,Web,24.57
TEA011,PH7 4HQ,Crieff,52734,2019,05/11/2019,GC A3-52003,216,GC,348.3,Email,387
TEA011,PH7 4HQ,Crieff,52734,2019,05/11/2019,GC A3-52003,24,GC,38.7,Email,387
DIR001,BD4 9ED,West Yorkshire,52727,2019,05/11/2019,CR A3-19001,72,CR,93.6,Web,99.6
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C1-03LDS4,96,CT,193.68,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07SS,36,CT,50.04,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07TKS,48,CT,84.96,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07TE,168,CT,157.92,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07DS,12,CT,16.2,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07SS,36,CT,50.04,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07DF,72,CT,97.2,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07TF,84,CT,131.04,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07DS,144,CT,194.4,Email,1076.28
GRO070,W1K 7TN,London,52725,2019,05/11/2019,CT C3-07DKS,72,CT,100.8,Email,1076.28
GRO070,W1K 7TN,London,52722,2019,05/11/2019,BF M5-07004,5,BF,198.86,Email,1237.59
GRO070,W1K 7TN,London,52722,2019,05/11/2019,BF M5-01004,4,BF,315.57,Email,1237.59
GRO070,W1K 7TN,London,52722,2019,05/11/2019,BF M5-07009,10,BF,361.58,Email,1237.59
GRO070,W1K 7TN,London,52722,2019,05/11/2019,BF M5-03002,10,BF,361.58,Email,1237.59
OFF005,BS1 2AW,Bristol,52715,2019,04/11/2019,CT B2-16TE,48,CT,91.39,Email,159.93
OFF005,BS1 2AW,Bristol,52715,2019,04/11/2019,CT B2-16TE,36,CT,68.54,Email,159.93
DIR001,tr182hr,penzance,52714,2019,04/11/2019,CR A9-04010,6,CR,15,Web,85.23
DIR001,tr182hr,penzance,52714,2019,04/11/2019,CR A9-04010,6,CR,15,Web,85.23
107001,NW10 6LE,London,52712,2019,04/11/2019,CR A9-19030,24,CR,18.48,Web,167.48
107001,NW10 6LE,London,52712,2019,04/11/2019,CT BC-CF,48,CT,12,Web,167.48
107001,NW10 6LE,London,52712,2019,04/11/2019,CR A9-19007,40,CR,89.6,Web,167.48
107001,NW10 6LE,London,52712,2019,04/11/2019,CR A9-19009,14,CR,14.64,Web,167.48
107001,NW10 6LE,London,52712,2019,04/11/2019,CR A9-19034,24,CR,17.76,Web,167.48
OFF018,W1W 7FA,London,52710,2019,04/11/2019,CR A9-04111,102,CR,200.74,Email,200.74
DIR001,CV21 2YX,Warwickshire,52707,2019,04/11/2019,GC D5-20001,12,GC,39.48,Web,45.48
ISA003,W1S 4HY,London,52703,2019,04/11/2019,GC D8-17001,12,GC,44.01,Email,499.23
ISA003,W1S 4HY,London,52703,2019,04/11/2019,GC D5-02002,12,GC,62.46,Email,499.23
ISA003,W1S 4HY,London,52703,2019,04/11/2019,GC D5-03004,24,GC,91.44,Email,499.23
ISA003,W1S 4HY,London,52703,2019,04/11/2019,GC D5-02004,12,GC,62.46,Email,499.23
ISA003,W1S 4HY,London,52703,2019,04/11/2019,GC C1-BX001,24,GC,80.64,Email,499.23
ISA003,W1S 4HY,London,52703,2019,04/11/2019,GC D5-04002,36,GC,158.22,Email,499.23
AMAZON,LA1 4AU,LANCASTER,52702,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,B77 4RP,Staffs,52701,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,NW10 5JA,London,52699,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,FK4 1DF,Falkirk,52698,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,M33 7QX,Cheshire,52697,2019,04/11/2019,GC A3-34019,12,GC,49.33,Web,49.33
AMAZON,CM18 6HN,Essex,52696,2019,04/11/2019,CR A3-20001,1,CR,24.58,Web,24.58
AMAZON,PH1 3UX,Perthshire,52695,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,DL3 8PT,DARLINGTON,52694,2019,04/11/2019,CR A3-20001,1,CR,24.58,Web,24.58
AMAZON,HD9 6QR,West Yorkshire,52693,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,PE16 6XT,CAMBS,52690,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,CT19 4DZ,Kent,52687,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
DIR001,RH17 7NG,Haywards Heath,52684,2019,04/11/2019,GC D5-04001,12,GC,45.48,Web,222.75
DIR001,RH17 7NG,Haywards Heath,52684,2019,04/11/2019,GC D5-21002,12,GC,39.48,Web,222.75
DIR001,RH17 7NG,Haywards Heath,52684,2019,04/11/2019,BW C8-20001,1,BW,13.35,Web,222.75
DIR001,RH17 7NG,Haywards Heath,52684,2019,04/11/2019,GC D5-04004,12,GC,45.48,Web,222.75
DIR001,RH17 7NG,Haywards Heath,52684,2019,04/11/2019,GC D5-03004,12,GC,39.48,Web,222.75
DIR001,RH17 7NG,Haywards Heath,52684,2019,04/11/2019,GC D5-21001,12,GC,39.48,Web,222.75
AMAZON,G68 9AF,North Lanarkshire,52681,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,CT6 7LS,Kent,52679,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,S70 1LW,South Yorkshire,52677,2019,04/11/2019,CR A3-20001,1,CR,24.57,Web,24.57
AMAZON,WN5 7QW,Lancs,52676,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,HP22 6BN,Bucks,52675,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,DY11 6JZ,Worcestershire,52674,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,SW19 8TH,LONDON,52672,2019,04/11/2019,GC A3-34019,12,GC,49.33,Web,49.33
AMAZON,DY11 6JZ,Worcestershire,52671,2019,04/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
FLI005,EC2A 2AH,London,52668,2019,04/11/2019,GC C1-27005,48,GC,134.28,Email,230.73
FLI005,EC2A 2AH,London,52668,2019,04/11/2019,GC C1-58006,12,GC,27.45,Email,230.73
FLI005,EC2A 2AH,London,52668,2019,04/11/2019,GC C1-40012,200,GC,69,Email,230.73
FLI005,EC2A 2AH,London,52667,2019,04/11/2019,CT A9-05DS,12,CT,3.87,Email,117.47
FLI005,EC2A 2AH,London,52667,2019,04/11/2019,CT A9-05TKS,48,CT,35.64,Email,117.47
FLI005,EC2A 2AH,London,52667,2019,04/11/2019,TA H9-01001,18,TA,38.21,Email,117.47
FLI005,EC2A 2AH,London,52667,2019,04/11/2019,BW C6-05001,40,BW,14.1,Email,117.47
FLI005,EC2A 2AH,London,52667,2019,04/11/2019,CT A9-05TE,12,CT,2.7,Email,117.47
FLI005,EC2A 2AH,London,52667,2019,04/11/2019,CT A9-05TF,60,CT,22.95,Email,117.47
OFF014,EC2M 7PY,London,52666,2019,01/11/2019,CT B2-14DS,48,CT,141.31,Email,176.64
OFF014,EC2M 7PY,London,52666,2019,01/11/2019,CT B2-14DS,12,CT,35.33,Email,176.64
LAN079,W1S 4FF,London,52665,2019,01/11/2019,CT B2-26DS,24,CT,56.64,Web,147.6
LAN079,W1S 4FF,London,52665,2019,01/11/2019,CT B2-26DS,36,CT,84.96,Web,147.6
INT001,W1J 7QY,London,52661,2019,01/11/2019,GC D9-01029,120,GC,456.3,Email,581.58
INT001,W1J 7QY,London,52661,2019,01/11/2019,GC A3-21018,48,GC,41.76,Email,581.58
INT001,W1J 7QY,London,52661,2019,01/11/2019,GC A3-21018,96,GC,83.52,Email,581.58
QAN001,UB7 9FN,London,52660,2019,01/11/2019,BF E6-11001,1,BF,61.25,Email,67.25
AMAZON,CH1 2LH,CHESHIRE,52659,2019,01/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,WA3 1PJ,LOWTON,52658,2019,01/11/2019,GC A3-34019,6,GC,24.67,Web,24.67
AMAZON,GY5 7YL,GUERNSEY,52652,2019,01/11/2019,CR A3-20001,1,CR,24.57,Web,24.57
AMAZON,HR4 0EG,Herefordshire,52651,2019,01/11/2019,CR A3-20001,1,CR,24.57,Web,24.57
PHY002,SW1X 0BP,London,52649,2019,01/11/2019,GC D8-15011,12,GC,41.04,Email,369
PHY002,SW1X 0BP,London,52649,2019,01/11/2019,GC D8-15011,12,GC,41.04,Email,369
PHY002,SW1X 0BP,London,52649,2019,01/11/2019,GC D8-11005,24,GC,115.74,Email,369
PHY002,SW1X 0BP,London,52649,2019,01/11/2019,CR D9-56004,36,CR,88.02,Email,369
PHY002,SW1X 0BP,London,52649,2019,01/11/2019,CT B2-09TE,24,CT,41.58,Email,369
PHY002,SW1X 0BP,London,52649,2019,01/11/2019,CT B2-09TE,24,CT,41.58,Email,369
AMAZON,M30 0QS,Lancs,52647,2019,01/11/2019,CR A3-20001,1,CR,24.57,Web,24.57
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR Z9-02008,6,CR,36.23,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CT B6-11TKS,12,CT,13.95,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR C8-10022,12,CR,71.82,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR D9-97019,6,CR,29.16,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR H3-DC007,12,CR,100.62,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CT B6-11TF,12,CT,11.61,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,GC A3-52002,24,GC,35.64,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR C8-13024,6,CR,41.36,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR D9-97008,12,CR,68.94,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR Z9-02006,6,CR,28.67,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR H3-DC005,12,CR,66.33,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR C8-23010,6,CR,43.11,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR Z9-13002,6,CR,58.64,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,GC A3-69003,24,GC,55.8,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR A9-25016,6,CR,38.75,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CR C8-22015,12,CR,34.65,Email,770.4
ELE009,WC1A 1BS,London,52639,2019,31/10/2019,CT B6-11DS,12,CT,9.27,Email,770.4
OFF034,SE1 7TP,London,52636,2019,31/10/2019,CT B2-16TF,60,CT,185.28,Email,472.99
OFF034,SE1 7TP,London,52636,2019,31/10/2019,CT B2-16DS,108,CT,287.71,Email,472.99
OFF029,W2 6LG,London,52631,2019,31/10/2019,CT B2-39TF,108,CT,161.57,Email,161.57
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-28012,36,CR,84.67,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CT A2-23TKS,48,CT,48.05,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CT A2-23TKS,12,CT,12.01,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-28016,24,CR,144.65,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-28013,24,CR,105.67,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CT A2-23TF,36,CT,19.66,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CT A2-23TF,108,CT,58.97,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,BF C7-01009,8,BF,155.12,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR H3-AL055,12,CR,49.64,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CT A2-23DS,48,CT,21.5,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-24016,24,CR,144.65,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CT A2-23DS,36,CT,16.13,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-24013,24,CR,105.67,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-24012,36,CR,84.67,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-27013,24,CR,105.67,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-26013,24,CR,105.67,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-26012,36,CR,84.67,Phone,1491.72
PAS018,,W1B 2LF,52629,2019,31/10/2019,CR A9-27016,24,CR,144.65,Phone,1491.72
DIR001,TN1 1EE,Kent,52627,2019,31/10/2019,CR B2-03029,12,CR,44.76,Web,93.36
DIR001,TN1 1EE,Kent,52627,2019,31/10/2019,CR B2-03030,12,CR,33.6,Web,93.36
CAM054,CB22 7GX,Cambridgshire,52626,2019,31/10/2019,CR A9-19054,36,CR,53.73,Phone,59.73
DIX005,SE1 2JX,London,52622,2019,31/10/2019,CT D8-03SKS1,24,CT,397.44,Email,397.44
SEV008,BS1 4RB,Bristol,52618,2019,31/10/2019,CR A9-31006,30,CR,174.51,Email,1936.75
SEV008,BS1 4RB,Bristol,52618,2019,31/10/2019,CR A9-04086,150,CR,387.45,Email,1936.75
SEV008,BS1 4RB,Bristol,52618,2019,31/10/2019,CR C8-13024,30,CR,192.99,Email,1936.75
SEV008,BS1 4RB,Bristol,52618,2019,31/10/2019,CR A9-16020,60,CR,171.36,Email,1936.75
SEV008,BS1 4RB,Bristol,52618,2019,31/10/2019,CR A9-04088,150,CR,432.6,Email,1936.75
SEV008,BS1 4RB,Bristol,52618,2019,31/10/2019,CR A9-16001,36,CR,104.58,Email,1936.75
SEV008,BS1 4RB,Bristol,52618,2019,31/10/2019,CR A9-31002,60,CR,349.02,Email,1936.75
SEV008,BS1 4RB,Bristol,52618,2019,31/10/2019,BF A9-01013,36,BF,124.24,Email,1936.75
AMAZON,G81 2EL,West Dunbartonshire,52617,2019,31/10/2019,CR A3-20001,1,CR,24.57,Web,24.57
AMAZON,SS11 8QL,Essex,52614,2019,31/10/2019,CR A3-20001,1,CR,24.57,Web,24.57
AMAZON,SW8 3HE,LONDON,52613,2019,31/10/2019,CR A3-20001,1,CR,24.57,Web,24.57
POL018,WC2E 7NA,London,52611,2019,31/10/2019,KW A7-16001,1,KW,8.59,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,KW A7-16001,3,KW,25.76,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,GC C1-56003,72,GC,43.2,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,CT HC-TE,24,CT,12.78,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,BW C6-13001,6,BW,10.35,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,GC A3-65002,12,GC,16.74,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,CR H3-70007,24,CR,42.12,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,GC C1-55003,72,GC,64.26,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,CR H3-57030,24,CR,37.62,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,CR H3-57007,24,CR,110.16,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,TT C8-06003,3,TT,10.73,Email,393.04
POL018,WC2E 7NA,London,52611,2019,31/10/2019,TT C8-06003,3,TT,10.73,Email,393.04
DIX005,SE1 2JX,London,52610,2019,31/10/2019,GC D5-04002,36,GC,137.12,Email,411.37
DIX005,SE1 2JX,London,52610,2019,31/10/2019,GC D5-04002,72,GC,274.25,Email,411.37
FLI004,SW1E 5DJ,London,52606,2019,31/10/2019,GC B1-01001,6,GC,36.18,Email,399.79
FLI004,SW1E 5DJ,London,52606,2019,31/10/2019,CR A9-04030,24,CR,26.28,Email,399.79
FLI004,SW1E 5DJ,London,52606,2019,31/10/2019,CR H3-81021,36,CR,146.61,Email,399.79
FLI004,SW1E 5DJ,London,52606,2019,31/10/2019,CR H3-81004,36,CR,146.61,Email,399.79
FLI004,SW1E 5DJ,London,52606,2019,31/10/2019,GC A9-01002,18,GC,33.08,Email,399.79
FLI004,SW1E 5DJ,London,52606,2019,31/10/2019,GC A9-01002,6,GC,11.03,Email,399.79
BRY011,CR5 2HT,Coulsdon,52605,2019,30/10/2019,KW E6-02001,2,KW,10.38,Web,68.8
BRY011,CR5 2HT,Coulsdon,52605,2019,30/10/2019,KW C8-01019,1,KW,3.94,Web,68.8
BRY011,CR5 2HT,Coulsdon,52605,2019,30/10/2019,GC A3-15032,48,GC,48.48,Web,68.8
107001,NW10 6LE,London,52602,2019,30/10/2019,CR A9-19008,12,CR,19.56,Web,199.12
107001,NW10 6LE,London,52602,2019,30/10/2019,CR A9-19007,32,CR,71.68,Web,199.12
107001,NW10 6LE,London,52602,2019,30/10/2019,CR A9-19034,24,CR,17.76,Web,199.12
107001,NW10 6LE,London,52602,2019,30/10/2019,CR A9-19011,48,CR,37.92,Web,199.12
107001,NW10 6LE,London,52602,2019,30/10/2019,CR A9-19030,24,CR,18.48,Web,199.12
107001,NW10 6LE,London,52602,2019,30/10/2019,CR A9-19071,24,CR,18.72,Web,199.12
LYM002,DT7 3QA,Dorset,52598,2019,30/10/2019,CR A9-14009,12,CR,53.52,Web,59.52
OFF039,E14 5AB,London,52594,2019,30/10/2019,TT L7-03008,1,TT,150.29,Email,150.29
AMAZON,NG9 6NB,Nottingham,52591,2019,30/10/2019,CR A9-11011,6,CR,14.99,Web,14.99
SHA037,SE1 9QU,London,52586,2019,30/10/2019,TA E9-09002,6,TA,80.4,Email,402
SHA037,SE1 9QU,London,52586,2019,30/10/2019,TA E9-09002,9,TA,120.6,Email,402
SHA037,SE1 9QU,London,52586,2019,30/10/2019,TA E9-09001,10,TA,134,Email,402
SHA037,SE1 9QU,London,52586,2019,30/10/2019,TA E9-09001,5,TA,67,Email,402
BAR137,EC3N 1AG,London,52583,2019,30/10/2019,CR B2-03035,90,CR,400.5,Web,415.5
PHY002,SW1X 0BP,London,52582,2019,30/10/2019,GC D8-15011,1,GC,0,Email,0
FLI004,SW1E 5DJ,London,52581,2019,30/10/2019,GC C1-40012,100,GC,34.5,Email,481.08
FLI004,SW1E 5DJ,London,52581,2019,30/10/2019,GC Z9-01001,48,GC,78.12,Email,481.08
FLI004,SW1E 5DJ,London,52581,2019,30/10/2019,GC C1-58006,24,GC,54.9,Email,481.08
FLI004,SW1E 5DJ,London,52581,2019,30/10/2019,GC C1-79006,72,GC,179.28,Email,481.08
FLI004,SW1E 5DJ,London,52581,2019,30/10/2019,GC C1-27005,48,GC,134.28,Email,481.08
